comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,30,,Tremant,Series,Yes,"NIRR, MAP7-10, CALC SURF",,1.0,6.0,10.0,3,17,30,,5,48,6,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,alluvial fans,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,,,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53377,13639622
,100,,Perryville,Series,Yes,IRR,,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,350,500,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, carbonatic, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53378,13639623
,100,,Perryville,Series,Yes,IRR,,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Coarse-loamy, carbonatic, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53379,13639624
,100,,Perryville,Series,Yes,IRR,,0.0,1.0,1.0,201,235,268,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, carbonatic, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53380,13639625
,100,,Perryville,Series,Yes,IRR,,1.0,2.0,3.0,201,235,268,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, carbonatic, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53381,13639626
,100,,Pinal,Series,Yes,NIRR,,0.0,1.0,1.0,201,235,268,,1,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,stream terraces,,0.30000001192092896,,21.100000381469727,22.200000762939453,23.299999237060547,152,178,203,,,,270,295,320,7,s,,4,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Durorthids",Aridisols,Orthids,Durorthids,Typic Durorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53382,13639627
,100,,Pinal,Series,Yes,NIRR,,1.0,2.0,3.0,30,152,305,,1,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.30000001192092896,,21.100000381469727,22.200000762939453,23.299999237060547,152,178,203,,,,270,295,320,7,e,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Durorthids",Aridisols,Orthids,Durorthids,Typic Durorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53383,13639628
,50,,Pinal,Series,Yes,NIRR,,1.0,2.0,3.0,30,152,305,,1,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,stream terraces,,0.30000001192092896,,21.100000381469727,22.200000762939453,23.299999237060547,152,178,203,,,,270,295,320,7,s,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Durorthids",Aridisols,Orthids,Durorthids,Typic Durorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53384,13639629
,25,,La Palma,Series,Yes,"NIRR, MAP7-10",,1.0,2.0,3.0,30,152,305,,2,86,3,,,,,No,Well drained,244.0,305.0,366.0,360,0,0,stream terraces,,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,D,High,High,"Fine-loamy, mixed, hyperthermic Typic Durargids",Aridisols,Argids,Durargids,Typic Durargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53384,13639630
,65,,Rock outcrop,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,53385,13639631
,20,,Cherioni,Series,Yes,"MAP7-10, HIGH ELEV",,5.0,38.0,70.0,3,5,6,,1,48,6,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"hills, mountain slopes",,0.30000001192092896,,20.5,21.5,22.200000762939453,152,178,203,,,,270,298,325,7,e,,,,,,,,250,450,800,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Durorthids",Aridisols,Orthids,Durorthids,Typic Durorthids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53385,13639632
,100,,Rillito,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,s,,2,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53386,13639633
,100,,Rillito,Series,Yes,"IRR, MAP7-10",,1.0,2.0,3.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53387,13639634
,100,,Rillito,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,s,,2,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53388,13639635
,100,,Rillito,Series,Yes,"IRR, MAP7-10",,1.0,2.0,3.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53389,13639636
,30,,Rillito,Series,Yes,"NIRR, MAP7-10",,1.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53390,13639637
,30,,Harqua,Series,Yes,NIRR,,1.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,alluvial fans,,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,3,e,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53390,13639638
,30,,Rillito,Series,Yes,"NIRR, MAP7-10",,5.0,10.0,15.0,3,17,30,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53391,13639639
,15,,Perryville,Series,Yes,NIRR,,5.0,6.0,8.0,3,17,30,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, carbonatic, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53391,13639640
,0,,Torrifluvents,Taxon above family,Yes,,,0.0,2.5,5.0,30,152,305,,,,,,,,,No,,244.0,335.0,427.0,360,0,0,alluvial fans,,,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,,,,Torrifluvents,Entisols,Fluvents,Torrifluvents,,,,,,,,hyperthermic,,,,,,,,N/A,N/A,,,,,53392,13639641
,0,,Torripsamments,Taxon above family,Yes,,,0.0,2.0,3.0,30,152,305,,,,,,,,,No,,244.0,335.0,427.0,360,0,0,flood plains,,,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,,,,Torripsamments,Entisols,Psamments,Torripsamments,,,,,,,,hyperthermic,,,,,,,,N/A,N/A,,,,,53393,13639642
,0,,Torrifluvents,Taxon above family,Yes,,,0.0,2.0,3.0,30,152,305,,,,,,,,,No,,244.0,335.0,427.0,360,0,0,flood plains,,,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,,,,Torrifluvents,Entisols,Fluvents,Torrifluvents,,,,,,,,hyperthermic,,,,,,,,N/A,N/A,,,,,53393,13639643
,100,,Tremant,Series,Yes,"IRR, MAP7-10, NONCALC SURF",,1.0,2.0,3.0,30,152,305,,5,48,6,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,e,,2,e,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53394,13639644
,40,,Tremant,Series,Yes,"NIRR, MAP7-10, NONCALC SURF",,0.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,stream terraces,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53395,13639645
,40,,Tremant,Series,Yes,"NIRR, MAP7-10, NONCALC SURF",,0.0,2.0,3.0,30,152,305,,5,38,7,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,stream terraces,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53395,13639646
,100,,Toltec,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,2,86,4L,,,,,No,Well drained,274.0,320.0,366.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Entic Durorthids",Aridisols,Orthids,Durorthids,Entic Durorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53396,13639647
,0,,Torriorthents,Taxon above family,Yes,,,,,,,,,,,,,,,,,No,,244.0,335.0,427.0,360,0,0,,,,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,,,,Torriorthents,Entisols,Orthents,Torriorthents,,,,,,,,hyperthermic,,,,,,,,N/A,N/A,,,,,53397,13639648
,100,,Tremant,Series,Yes,"IRR, MAP7-10, NONCALC SURF",,0.0,1.0,1.0,201,235,268,,5,56,5,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53398,13639649
,100,,Tremant,Series,Yes,"IRR, MAP7-10, NONCALC SURF",,0.0,1.0,1.0,201,235,268,,5,48,6,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53399,13639650
,100,,Tremant,Series,Yes,"IRR, MAP7-10, NONCALC SURF",,0.0,1.0,1.0,201,235,268,,5,48,6,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53400,13639651
,100,,Tremant,Series,Yes,"IRR, MAP7-10, NONCALC SURF",,0.0,1.0,2.0,201,235,268,,5,38,7,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"alluvial fans, terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53401,13639652
,40,,Tremant,Series,Yes,"IRR, MAP7-10, NONCALC SURF",,0.0,1.0,1.0,201,235,268,,5,38,7,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53402,13639653
,25,,Rillito,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,s,,2,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53402,13639654
,35,,Tremant,Series,Yes,"IRR, MAP7-10, NONCALC SURF",,1.0,2.0,3.0,30,152,305,,5,38,7,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,alluvial fans,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,e,,2,e,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53403,13639655
,30,,Rillito,Series,Yes,"IRR, MAP7-10",,1.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53403,13639656
,35,,Tremant,Series,Yes,"NIRR, MAP7-10, NONCALC SURF",,0.0,3.0,5.0,30,152,305,,5,38,7,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,alluvial fans,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53404,13639657
,30,,Rillito,Series,Yes,"NIRR, MAP7-10",,0.0,3.0,5.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53404,13639658
,100,,Trix,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,274.0,335.0,396.0,360,0,0,"plains, terraces",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,Moderate,"Fine-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53405,13639659
,100,,Tucson,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.0,21.700000762939453,23.299999237060547,152,178,203,,,,250,270,290,7,c,,1,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53406,13639660
,100,,Valencia,Series,Yes,"IRR, MAP7-10, CALC SURF",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,20,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53407,13639661
,100,,Valencia,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53408,13639662
,100,,Valencia,Series,Yes,"IRR, MAP7-10, CALC SURF",,0.0,1.0,1.0,201,235,268,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53409,13639663
,100,,Vecont,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,48,6,,,,,No,Well drained,305.0,366.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,260,275,300,7,s,,3,s,,,,,900,1200,2000,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53410,13639664
,100,,Vecont,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4,,,,,No,Well drained,305.0,366.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,260,275,300,7,s,,3,s,,,,,400,800,1500,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53411,13639665
